1;35;23067691;7996;ESCOLA MUNICIPAL CRISTO REDENTOR - EF;AV. PASTEUR, 372;60335-000;1;-;0;0;0;0;1;1;1;548997.19;9590001.34
118;4;23078600;7313;ESCOLA MUNICIPAL YOLANDA QUEIROZ - EF;AV. GENERAL MURILO BORGES, 864;60851-250;1;3433-3987;0;0;0;1;1;1;0;554415.78;9583877.14
119;20;23065028;7123;ESCOLA MUNICIPAL TEMPO INTEGRAL PROFESSOR ÁLVARO COSTA ;AV. VICENTE DE CASTRO, 6074;60180-410;2;3452-7340 / 3452-7356 ;0;0;0;0;1;0;0;558642.45;9589709.41
120;113;23069317;7124;ESCOLA MUNICIPAL TEMPO INTEGRAL PROFESSORA ANTONIETA CALS ;RUA MONSENHOR SALAZAR, 1480;60130-731;2;3452-1891;0;0;0;0;1;0;0;554816.23;9584857.75
121;3;_;7188;ESCOLA MUNICIPAL JOSÉ RAMOS TORRES DE MELO - UND II ;AV. DESEMBARGADOR MOREIRA, 2121;60170-002;3;3452-7354;0;1;1;1;0;0;0;555455.71;9586143.15
122;113;_;7317;CEI ALMERINDA DE ALBUQUERQUE;TRAVESSA LIBERTADOR, 57;60130-720;4;-;1;0;1;0;0;0;0;553978.29;9584240.73
123;122;_;7405;CEI DARCY RIBEIRO;RUA FAUSTO CABRAL, 357;60175-415;4;3452-2316;1;1;1;0;0;0;0;557900.54;9587371.51
124;103;_;7407;CEI DOM ALOÍSIO LORSCHEIDER;AV. SENADOR CARLOS JEREISSATI, 395;60177-375;4;3433-2735;1;1;1;0;0;0;0;560500.7;9586081.83
125;103;_;7984;CEI FREI AGOSTINHO FERNANDES;AV. CÉSAR CALS, 2370;60182-000;4;-;1;0;1;0;0;0;0;560329.72;9586826.58
126;104;_;7028;CEI FREI TITO DE ALENCAR LIMA;AV. ZEZÉ DIOGO, 6470;60181-770;4;3105-1476;1;1;1;0;0;0;0;562138.62;9583828.35
127;20;_;7979;CEI GODOFREDO DE CASTRO FILHO;AV. JOSÉ SABÓIA, 905;60180-480;4;-;1;1;1;0;0;0;0;559361.42;9589062.99
128;16;_;7977;CEI JORNALISTA IVONETE MAIA;RUA MANOEL DE AGUIAR PONTES, 1525;60867-695;4;-;1;1;1;0;0;0;0;553696.29;9578877.22
129;110;_;7159;CEI JOSÉ CARLOS DE PINHO;AV. ROGACIANO LEITE, 1864;60810-092;4;3452-2443;1;1;1;0;0;0;0;555676.48;9583176.91
130;60;-;7153;CEI MARIA DE LOURDES RIBEIRO JEREISSATI;RUA REINO UNIDO, 930;60820-140;4;3433-3509;1;1;1;0;0;0;0;555105.44;9581716.53
131;20;_;7995;CEI MARIA FELÍCIO LOPES;RUA 20 DE JULHO, 480;60180-560;4;-;1;1;1;0;0;0;0;558679.65;9588556.5
132;84;_;7386;CEI MENINO MALUQUINHO;AV. ENGENHEIRO ALBERTO SÁ, 52;60175-395;4;-;1;1;1;0;0;0;0;557438.5;9587369.68
133;25;_;8026;CEI NOSSA SENHORA APARECIDA;RUA TERESA CRISTINA, 100 ;60015-140;4;-;1;0;1;0;0;0;0;551578.43;9588643.14
134;16;_;7368;CEI ODILON GONZAGA BRAVEZA ;AV. ALBERTO CRAVEIRO, 1480 B;60861-212;4;3433-2949;1;1;1;0;0;0;0;553468.43;9580747.93
135;16;_;7238;CEI ODILON GONZAGA BRAVEZA - UND II;RUA MAESTRO NÉO MIRANDA, 220;60867-530;4;3487-8784;1;1;1;0;0;0;0;553497.55;9579862.89
136;1;_;7985;CEI PROFESSORA EDITH BRAGA;RUA CAPITÃO VASCONCELOS, 1061;60850-680;4;-;1;1;1;0;0;0;0;553728.22;9583166.22
137;44;_;7240;CEI PROFESSOR FRANCISCO MAURÍCIO DE MATTOS DOURADO;RUA B, 50, LOTEAMENTO PARQUE AMARALINA;60813-020;4;3278-5921;1;0;1;0;0;0;0;557776.13;9583050.88
138;44;_;7986;CEI PROFESSOR MANUEL EDUARDO PINHEIRO CAMPOS ;RUA MIRIÚ, 500;60836-050;4;-;1;1;1;0;0;0;0;561165.6;9581131.44
139;122;_;7181;CEI PROFESSORA AÍDA SANTOS E SILVA;TRAVESSA JUQUERI, 46;60183-060;4;3433-8469;1;1;1;0;0;0;0;559025.44;9587966.35
140;113;_;7013;CEI PROFESSORA ANTONIETA CALS;RUA JÚLIA VASCONCELOS, 67;60120-320;4;3433-3905;1;1;1;0;0;0;0;554767.43;9584821.76
141;122;_;7125;CEI PROFESSORA BELARMINA CAMPOS;RUA DOUTOR MANOEL RODRIGUES, 840;60182-310;4;3433-2731;1;1;1;0;0;0;0;559212.15;9588206.11
142;71;_;7408;CEI PROFESSORA MARIA ODNILRA CRUZ MOREIRA;RUA VITÓRIA DA CONQUISTA, 1441;60191-670;4;-;1;1;1;0;0;0;0;559000.22;9584759.23
143;69;_;7678;CEI SÃO JOÃO BATISTA;RUA TEODORO DE PAIVA, 707;60811-275;4;-;1;0;1;0;0;0;0;555838.83;9582320.64
144;102;_;7533;CEI SÃO RAFAEL;RUA DOS TABAJARAS, 480;60060-510;4;-;1;1;1;0;0;0;0;553779.33;9588844.2
145;60;_;8028;CRECHE BEM ESTAR COMUNITÁRIO;RUA FREI CANECA, 299;60820-000;5;-;1;0;1;0;0;0;0;554731.76;9581504.12
146;60;_;7438;CRECHE CANTINHO FELIZ II ;RUA DA ESPERANÇA, 340;60821-060;5;-;1;0;1;0;0;0;0;555018.66;9581914.62
147;64;_;8134;CRECHE FELIPPO SMALDONE;RUA ADOLFO SIQUEIRA, 273 ;60135-140;5;;1;0;1;0;0;0;0;0;0
148;41;_;7927;CRECHE RAINHA DA PAZ;RUA TORRES DE MELO, Nº 689;60860-370;5;-;1;0;1;0;0;0;0;553103.36;9581094.43
149;16;_;7444;CRECHE RENASCER;RUA MANUEL RODRIGUES, Nº 325;60861-015;5;-;1;0;1;0;0;0;0;553819.9;9580720.37
150;113;_;6891;CRECHE SÃO GABRIEL;RUA ANA GONÇALVES, 141;60130-490;5;;1;0;1;0;0;0;0;553849.07;9584394.56
151;41;_;8023;CRECHE SEMENTE DO AMANHÃ;RUA CAP. JOAO FERREIRA, 954;60860-220;5;;1;0;1;0;0;0;0;552425.78;9581572.59
152;122;_;7422;CRECHE SONHO INFANTIL ;RUA ESTRELA DO ORIENTE, 151;60181-140;5;-;1;0;1;0;0;0;0;558279.91;9587991.65
153;44;_;7436;CRECHE UNIÃO DO DENDÊ ;AV. PRESIDENTE ARTUR BERNARDES, 460;60812-035;5;-;1;0;1;0;0;0;0;558448.11;9582982.4
154;114;_;8020;CRECHE VIDA VIDEIRA;RUA SÃO JOAO DEL REI, 1991;60833-285;5;-;1;0;1;0;0;0;0;558925.87;9579895.67
155;103;_;7020;CENTRO DE INTEGRAÇAO PSICO-SOCIAL DO CEARÁ ;RUA OLIVEIRA FILHO, 3320 ;60183-600;6;-;0;0;0;0;0;0;0;560553.67;9585805.54
156;64;_;7135;INSTITUTO FELIPPO SMALDONE;RUA ADOLFO SIQUEIRA , 273 ;60135-140;6;-;0;1;1;1;0;0;0;553466.11;9586260.99
157;73;_;7044;INSTITUTO PESTALOZZI DO CEARÁ ESPECIAL;RUA BARÃO DE ARACATI , 696 ;60115-080;6;-;0;0;0;0;0;0;0;554345.56;9587980.36
158;69;_;7151;MINHA ESCOLA PROFISSIONALIZANTE ;RUA ROGACIANO LEITE , 2001;60810-000;6;-;0;0;0;0;0;0;0;555835.64;9583457.12
159;84;_;6854;RECANTO PSICO-PEDAGÓGICO ;RUA ARI BARROSO,55 ;60155-560;6;3262-1818;0;0;0;0;0;0;0;558284.37;9586731.1
160;107;23257644;6852;ESCOLA MUNICIPAL  MARIA CARDOSO - EF;RUA FRANCISQUINHA PORTELA, 1151 ;60351-840;1;3479-8119;0;0;0;1;0;1;0;544565.48;9588119.27
161;43;23257695;7163;ESCOLA MUNICIPAL  SANTA LUZIA - EI / EF;RUA CORONEL FRANCISCO BENTO, 16;60526-328;1;3105-2226;0;1;1;1;0;1;0;545422.31;9585539.87
162;19;23272740;6846;ESCOLA MUNICIPAL 15 DE OUTUBRO - EI / EF;RUA GUARANI, 2030;60520-494;1;3105-2220;0;1;1;1;0;1;0;545929.63;9582764.21
163;99;23067934;7122;ESCOLA MUNICIPAL ADROALDO TEIXEIRA CASTELO - EI / EF;RUA ALAGOAS, 2267;60440-387;1;3488-3263;0;1;1;1;0;1;1;547157.51;9584868.2
164;19;23065311;7209;ESCOLA MUNICIPAL ANTÔNIO DIOGO DE SIQUEIRA - EI / EF;RUA ANSELMO NOGUEIRA, 655;60545-360;1;3433-2895;0;1;1;1;1;1;0;545747.26;9581716.8
165;108;23065397;6990;ESCOLA MUNICIPAL ANTÔNIO SALES - EI / EF;RUA TAVARES IRACEMA, 675;60430-070;1;3105-3423 / 3433-2570 ;0;1;1;1;0;1;0;549130.31;9585662.51
166;11;23065680;6991;ESCOLA MUNICIPAL AUTRAN NUNES - EF;RUA VIRGÍLIO DE MORAIS, S/N;60526-720;1;3131-1959;0;0;0;1;0;1;0;544856.87;9585556.64
167;43;23546026;7413;ESCOLA MUNICIPAL BERGSON GURJÃO FARIAS - EI / EF;AV. SENADOR FERNANDES TÁVORA, 2500;60510-290;1;-;0;1;1;1;0;1;0;545265.23;9584779.57
168;8;23272732;7076;ESCOLA MUNICIPAL DEPUTADO GERÔNCIO BEZERRA - EI / EF;TV. MANUEL NUNES, 42;60356-835;1;3105-1131;0;1;1;1;0;1;0;545438.42;9587007.31
169;11;23067977;7184;ESCOLA MUNICIPAL DOLORES ALCÂNTARA - EF;RUA CARDEAL ARCOVERDE, S/N;60526-400;1;3488-3264;0;0;0;1;1;1;1;545228.46;9585528.99
170;14;23072555;6964;ESCOLA MUNICIPAL DOM JOSÉ TUPINAMBÁ DA FROTA - EI / EF;RUA VIRIATO RIBEIRO, 1031;60442-640;1;3433-2893;0;1;1;1;0;1;0;548576.47;9585548.67
171;63;23067764;6992;ESCOLA MUNICIPAL DONA DAGMAR GENTIL - EF;RUA VITÓRIA, 1750;60525-455;1;3488-3261 / 3268 ;0;0;0;1;0;1;0;545471.38;9583497.68
172;19;23234440;6943;ESCOLA MUNICIPAL FRANCISCA FERNANDES MAGALHÃES - EI / EF;RUA VITAL BRASIL, 1020;60541-705;1;3433-2894 / 2897 ;0;0;0;1;0;1;1;545527.99;9582165.54
173;106;23070471;7208;ESCOLA MUNICIPAL GABRIEL CAVALCANTE -  EI / EF;QUADRA F, 167 , CONJUNTO PRESIDENTE CASTELO BRANCO;60357-250;1;3433-9743;0;1;1;1;0;1;1;547657.94;9587759.67
174;19;23272759;6826;ESCOLA MUNICIPAL JOÃO PAULO I - EI / EF;RUA LUÍS DE CASTRO, 254 ;60520-485;1;3105-3099;0;1;1;1;0;1;0;546863.5;9582544.59
175;8;23185066;6985;ESCOLA MUNICIPAL JOAQUIM NOGUEIRA - EI / EF;RUA PADRE PERDIGÃO SAMPAIO, 250;60351-695;1;3488-3276;0;0;0;1;1;1;1;544915.61;9586785.38
176;19;23244305;7665;ESCOLA MUNICIPAL JOSÉ ALCIDES PINTO - EF;RUA GUARANI, 2000;60520-660;1;-;0;0;0;0;1;1;1;545955.39;9582799.48
177;99;23072245;7308;ESCOLA MUNICIPAL JOSÉ BONIFÁCIO DE SOUSA - EF;RUA PERNAMBUCO, 600;60440-140;1;3105-2217;0;0;0;1;1;1;0;547529.5;9584701.69
178;107;23270675;7248;ESCOLA MUNICIPAL JOSÉ CARLOS DA COSTA RIBEIRO - EI / EF;RUA PIO SARAIVA, 335;60352-470;1;3488-7698;0;1;1;1;0;1;0;544480.42;9586910.86
179;99;23245212;7819;ESCOLA MUNICIPAL JOSÉ NAURI BRAGA - EF;TV. PRUDENTE DE MORAES, S/N;60442-440;1;-;0;0;0;1;1;1;1;548103.59;9585520.9
180;6;23073080;7214;ESCOLA MUNICIPAL MONSENHOR LINHARES - EF;RUA PROFESSOR LINO ENCARNAÇÃO, 1130;60455-515;1;3433-2571 / 3452-6383 ;0;0;0;1;1;1;0;548829.87;9586000.5
181;43;23257237;7081;ESCOLA MUNICIPAL MURILO SERPA - EI / EF;RUA MONSENHOR HIPÓLITO BRASIL, 1400;60526-055;1;-;0;0;0;1;0;1;0;546178.88;9584840.11
182;82;23075058;7983;ESCOLA MUNICIPAL NARCISA BORGES - EI / EF;TV. COSTA RICA, S/N  ;60360-490;1;-;0;1;1;1;0;1;0;546621.52;9586678.35
183;14;23075120;7162;ESCOLA MUNICIPAL NILSON HOLANDA -  EF;RUA VIRIATO RIBEIRO, 890;60442-640;1;3433-2892;0;0;0;0;1;1;1;548647.36;9585570.1
184;8;23068469;6986;ESCOLA MUNICIPAL PADRE JOSEFINO CABRAL -  EF;AV. SARGENTO HERMÍNIO, 5598;60350-484;1;-;0;0;0;1;0;1;0;545612.71;9587280.33
185;65;23072911;6921;ESCOLA MUNICIPAL PRESIDENTE KENNEDY - EF;AV. LINEU MACHADO, 811;60520-101;1;3290-4456 / 3488-3265 ;0;0;0;0;1;1;1;546874.76;9583482.37
186;82;23188375;6987;ESCOLA MUNICIPAL PROFESSOR CLODOALDO PINTO - EI / EF;RUA BANVARTH BEZERRA, 100;60356-400;1;3433-9744;0;1;1;1;0;1;0;546477.61;9587594.85
187;81;23184680;7046;ESCOLA MUNICIPAL PROFESSOR DENIZARD MACÊDO DE ALCÂNTARA - EI / EF;RUA MATOSO FILHO, 450;60351-365;1;3488-3272 / 3274 ;0;1;1;1;0;1;1;545617.19;9587535.35
188;8;23263040;7149;ESCOLA MUNICIPAL PROFESSOR GERARDO MILTON DE SÁ - EI / EF;RUA DOUTOR VALE COSTA, S/N;60360-720;1;3452-6699;0;1;1;1;1;1;1;545583.5;9586353.76
189;53;23072156;7213;ESCOLA MUNICIPAL PROFESSOR JOSÉ SOBREIRA DE AMORIM - EI / EF;RUA ESTRADA DO PICI, 1083 ;60510-160;1;3488-3266;0;1;1;1;0;1;0;546768.4;9583832.53
190;19;23212543;6965;ESCOLA MUNICIPAL PROFESSOR LUIZ RECAMONDE CAPELO - EI / EF;RUA MARIA QUINTELA, 706;60520-790;1;3488-3260 / 3267 ;0;1;1;1;1;1;0;545709.63;9582657.46
191;99;23189681;6925;ESCOLA MUNICIPAL PROFESSORA MARIA LIDUINA CORREA LEITE - EI / EF;RUA FERNÃO MAGALHÃES, 120;60440-550;1;3433-2891;0;1;1;1;0;1;0;547748.4;9585590.9
192;53;23187778;6874;ESCOLA MUNICIPAL SANTA MARIA - EI / EF;RUA CUIABÁ, 1465;60510-182;1;3488-3262;0;0;0;0;1;1;1;545750.62;9583888.45
193;107;23257075;6960;ESCOLA MUNICIPAL SÃO CARLOS - EI / EF;RUA 06, 1009;60352-150;1;-;0;1;1;1;0;1;0;544781.96;9587122.85
194;106;23256060;7191;ESCOLA MUNICIPAL SÃO JOSÉ - EF;AV. DOUTOR THEBERGE, 2288 ;60355-000;1;3131-8069;0;0;0;1;1;1;0;547883.64;9588296.15
195;108;23257750;6835;ESCOLA MUNICIPAL SÃO RAIMUNDO - EI / EF;RUA ALEXANDRE BARAÚNA, 1450;60430-160;1;-;0;1;1;1;0;1;0;549460.12;9586005.46
196;19;23262613;7281;ESCOLA MUNICIPAL TEMPO INTEGRAL MARIA DO SOCORRO ALVES CARNEIRO;RUA VERBENA, 1020;60545-350;2;3452-5178;0;0;0;0;1;0;0;545575.89;9581263.99
197;106;23331615;7378;ESCOLA MUNICIPAL TEMPO INTEGRAL PROFESSOR JOAQUIM FRANCISCO DE SOUSA FILHO ;RUA JOAQUIM MARQUES, 13;60356-032;2;3433-9064;0;0;0;0;1;0;0;547664.98;9587625.96
198;14;_;7176;CEI DOM JOSÉ TUPINAMBÁ DA FROTA;RUA VIRIATO RIBEIRO, S/N;60442-640;4;3105-2227;1;1;1;0;0;0;0;548593.49;9585523.59
199;19;_;7109;CEI FRANCISCA FERNANDES MAGALHÃES;RUA VITAL BRASIL, S/N;60541-705;4;-;1;0;1;0;0;0;0;545549.92;9582193.75
200;19;-;7180;CEI FRANCISCA FERNANDES MAGALHÃES - UND II;RUA MANUEL ANTÔNIO LEITE, 703;60545-300;4;3484-3850;1;1;1;0;0;0;0;545017.14;9582579.41
201;8;_;7206;CEI JOAQUIM NOGUEIRA;RUA SÃO VICENTE DE PAULA, 250 A;60353-180;4;-;1;1;1;0;0;0;0;544865.28;9586742.98
202;107;_;7270;CEI JOSÉ CARLOS DA COSTA RIBEIRO ;RUA PIO SARAIVA, 335;60352-470;4;-;1;0;1;0;0;0;0;544558.8;9586947.32
203;99;-;7165;CEI MURILO SERPA;RUA CORONEL MATOS DOURADO, 1270;60510-692;4;-;1;1;1;0;0;0;0;546377.97;9585222.74
204;99;_;6878;CEI MURILO SERPA - UND II;RUA CORONEL MATOS DOURADO, 1270;60510-692;4;-;1;0;1;0;0;0;0;546356.24;9585162.94
205;82;_;6856;CEI PROFESSOR CLODOALDO PINTO;RUA BARVARTH BEZERRA, 100;60356-400;4;3105-2533;1;0;1;0;0;0;0;546515.61;9587619.16
206;81;_;7246;CEI PROFESSOR DENIZARD MACÊDO DE ALCÂNTARA ;RUA Mª JOSÉ TEIXEIRA, 300;60351-230;4;-;1;0;1;0;0;0;0;545142.68;9587870.95
207;53;_;7396;CEI PROFESSOR JOSÉ SOBREIRA DE AMORIM;RUA ESTRADA DO PICI, 1083 ;60510-160;4;-;1;1;1;0;0;0;0;546699.76;9583855.13
208;19;_;7415;CEI PROFESSOR LUIZ RECAMONDE CAPELO;RUA MENINO JESUS DE PRAGA, 192;60520-600;4;-;1;1;1;0;0;0;0;546161.62;9582866.52
209;53;_;8012;CEI SANTA MARIA;RUA CUIABÁ, 1465;60510-182;4;-;0;1;1;0;0;0;0;545707.19;9583854.47
210;107;_;7425;CEI SÃO CARLOS;RUA DOS PESCADORES, 188;60352-640;4;;1;1;1;0;0;0;0;544190.58;9587432.88
211;108;_;7427;CRECHE APRISCO ;RUA MONSENHOR FURTADO, 759;60430-355;5;-;1;0;1;0;0;0;0;550086.88;9585948.24
212;53;_;8129;CRECHE CANTINHO CARINHOSO;RUA PORTO ALEGRE, 381 ;60510-205;5;;1;0;1;0;0;0;0;0;0
213;107;_;7426;CRECHE CRIANÇA FELIZ ;RUA PIO SARAIVA, 168;60541-660;5;-;1;0;1;0;0;0;0;544409.78;9587026.66
214;53;_;7928;CRECHE ESTRELA DA MANHÃ;RUA CUIABÁ, 2265;60510-182;5;-;1;0;1;0;0;0;0;545120.56;9584224.62
215;63;_;7929;CRECHE IRMÃ FÁBIA;RUA DIOGO CORREIA, 684;60525-580;5;-;1;0;1;0;0;0;0;545374.2;9583466.72
216;8;-;7902;CRECHE JOÃO DE DEUS;AV. MISTER HULL, 5437;60356-675;5;-;1;0;1;0;0;0;0;545160.1;9586561.72
217;53;_;7221;CRECHE MARIA DA HORA;AV. CEL MATOS DOURADO, 385;60360-590;5;-;1;0;1;0;0;0;0;546198.98;9584770.94
218;108;_;7424;CRECHE NOVA VIDA ;AV. GONÇALVES DIAS, 449;60431-145;5;-;1;0;1;0;0;0;0;549435.92;9586216.43
219;99;_;7445;CRECHE PARAÍSO ;RUA BENJAMIN CONSTANT, 497;60441-410;5;-;1;0;1;0;0;0;0;547883.33;9585597.54
220;106;_;8133;CRECHE PARAÍSO II;QUADRA E, 136 (CONJUNTO PRES. CASTELO BRANCO);60357-240;5;;1;0;1;0;0;0;0;0;0
221;11;_;7428;CRECHE PEQUENA BIA ;RUA RAIMUNDO RIBEIRO, 400;60526-500;5;-;1;0;1;0;0;0;0;544916.42;9585048.8
222;63;_;7342;CRECHE TIA EURICE ;RUA ARACAJÚ, 1863;60525-580;5;-;1;0;1;0;0;0;0;545348.51;9583527.28
223;99;_;8027;CRECHE TIA MARIQUINHA;RUA LORENA, 220;60440-540;5;-;1;0;1;0;0;0;0;547695.91;9585429.2
224;101;23264179;7330;ESCOLA MUNICIPAL ADALBERTO STUDART FILHO -  EF;RUA DO CAMPO, 25;60766-395;1;3131-7823;0;0;0;1;1;1;0;547165.53;9576056.23
225;105;23065621;6866;ESCOLA MUNICIPAL ARI DE SÁ CAVALCANTE - EI / EF;RUA SESSENTA E TRÊS, 20;60750-070;1;3433-2954 ;0;0;0;1;1;1;0;548965.88;9576745.13
226;54;23324244;7411;ESCOLA MUNICIPAL CAROLINO SUCUPIRA - EI / EF;RUA MUNDICA PAULA, S/N;60421-410;1;-;0;1;1;1;0;1;0;548970.22;9582989.41
227;75;23078766;6868;ESCOLA MUNICIPAL CASIMIRO MONTENEGRO - EI / EF;AV. BERNARDO MANUEL,11360;60761-740;1;3433-4926;0;1;1;1;1;1;1;549050.67;9577884.8
228;119;23066660;7161;ESCOLA MUNICIPAL CATULO DA PAIXÃO CEARENSE - EI / EF;RUA LEÃO DO NORTE, 300;60730-010;1;3232-1242;0;1;1;1;0;1;0;547021.67;9581700.42
229;85;23075155;6819;ESCOLA MUNICIPAL CLÁUDIO MARTINS -  EF;AV. JOÃO PESSOA, 6601;60721-340;1;3452-5137;0;0;0;0;1;1;0;548857.16;9583508.98
230;58;23073934;7309;ESCOLA MUNICIPAL DOM MANOEL DA SILVA GOMES - EF;RUA SAMUEL UCHOA, 550;60416-205;1;3105-1001;0;0;0;0;1;1;0;550484.21;9584972.15
231;105;23070056;6867;ESCOLA MUNICIPAL FRANCISCO NUNES CAVALCANTE - EI / EF;RUA POETA MÁRIO LINHARES, 561;60750-160;1;3433-2956;0;1;1;1;0;1;0;549408.76;9577458.94
232;101;23257679;7289;ESCOLA MUNICIPAL GEÍSA FIRMO GONÇALVES - EF;RUA ZULEICA PONTES, 1260;60760-425;1;3433-4929;0;0;0;1;0;1;0;548152.38;9576422.26
233;2;23262605;7363;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA - EI / EF;RUA JORGE VIEIRA, S/N;60420-055;1;3452-1839 ;0;1;1;1;1;1;1;552379.5;9582919.31
234;80;23257105;7202;ESCOLA MUNICIPAL HILZA DIOGO CALS - EI / EF;AV. WALDIR DIOGO, 850;60764-020;1;3433-4928;0;1;1;1;0;1;0;545993.17;9579531.77
235;115;23244976;8016;ESCOLA MUNICIPAL IRMÃ GIULIANA GALLI - EF;RUA ANTONIO BOTELHO, 715;60741-110;1;-;0;0;0;1;0;1;0;549977.28;9581728.25
236;59;23233842;7329;ESCOLA MUNICIPAL JOÃO ESTANISLAU FAÇANHA - EI / EF;RUA 11, S/N, CONJUNTO CAMPO DOS INGLESES;60712-300;1;3433-4905;0;0;0;1;1;1;0;548502.96;9580044.16
237;75;23263130;7171;ESCOLA MUNICIPAL JOÃO HILDO DE CARVALHO FURTADO - EI / EF;RUA JUVÊNCIO SALES, S/N;60764-600;1;3484-3926;0;0;0;1;1;1;1;545450.26;9576607.21
238;75;23234067;7090;ESCOLA MUNICIPAL JONATHAN DA ROCHA ALCOFORADO - EI / EF;RUA MARIA GOMES DE SÁ, 1030;60765-173;1;3433-4906;0;0;0;1;1;1;0;546510.4;9577091.36
239;80;23072202;7241;ESCOLA MUNICIPAL JOSÉ AYRTON TEIXEIRA - EI / EF;RUA ALFREDO MAMEDE S/N;60763-806;1;3433-4907;0;0;0;1;1;1;0;546163.2;9578752.92
240;83;23234407;7168;ESCOLA MUNICIPAL JOSÉ BATISTA DE OLIVEIRA - EI / EF;RUA GOIÁS, S/N;60441-005;1;3452-5155;0;1;1;1;0;1;1;548245.41;9584680.37
241;46;23186950;7185;ESCOLA MUNICIPAL MADRE TEREZA DE CALCUTÁ - EI / EF;RUA GUILHERME MOREIRA, 75;60040-490;1;3252-4763 / 3494-2297 ;0;1;1;1;0;1;0;553066.87;9585515.72
242;120;23073870;8003;ESCOLA MUNICIPAL GENERAL MANOEL CORDEIRO NETO - EF;RUA JORGE ACÚRCIO, 900 ;60410-800;1;-;0;0;0;0;1;1;0;551804.95;9583445.37
243;115;23198486;6978;ESCOLA MUNICIPAL MARCOS VALENTIM PEREIRA DE SOUZA - EI / EF;RUA FREIRE ALEMÃO, 91;60742-110;1;3452-5136;0;1;1;1;0;1;0;550767.62;9581834.45
244;80;23257300;7337;ESCOLA MUNICIPAL MARIA BEZERRA QUEVEDO - EI / EF;RUA 103, 28, CONJUNTO NOVO MONDUBIM;60764-260;1;3433-8589;0;0;0;1;0;1;1;545773.21;9579115.4
